sample_id,Continuous_Trait_1,Continuous_Trait_2,Continuous_Trait_3,Continuous_Trait_4,Continuous_Trait_5,Continuous_Trait_6,Continuous_Trait_7,Continuous_Trait_8,Continuous_Trait_9,Continuous_Trait_10
HG00982,0.188035417516395,1.07744576078951,-1.39359556977809,-0.365528938283591,-0.0779281662872605,-1.27933481335696,-0.976311348897799,0.13285726052993,-2.43961761038018,1.66562393060616
HG01028,-0.340727666351124,1.24727780485195,-1.16574182017911,-0.5032332778579,0.821279988134117,0.021398510496219,-0.354103462559169,-0.317514682816691,-1.09488021046755,-1.75080752866924
HG01029,0.133214502956773,0.831185840177371,-0.847113345828861,-0.590959030978056,0.292667496942266,-1.77540056520091,-0.378517793680437,0.129839005400829,-0.131348646172572,1.223604089502
HG01031,0.0438327257294343,1.43954188073262,-1.69552574705514,1.49237660733208,1.10159344467735,-0.263910277866916,0.181813097475388,-1.17873076201985,-0.408829893304525,0.0834650809861089
HG01046,0.27885960404762,-0.857048961224924,1.11032120933294,0.694751525133681,-0.504339695096435,-0.405293882906742,1.60092624835694,0.434240925216389,0.516765224928283,0.345113427457909
HG01047,0.927645912255164,-0.334481824577448,1.51247844909409,-1.10051889341145,-0.734400324774577,-0.270267474459606,-1.46864397675336,1.52472457031107,0.0659031547278236,0.435704136858869
HG01048,0.961241221038739,0.624476008903013,-0.348995575676744,0.786810972042854,0.412424606401796,-0.437257454904825,0.730842616209881,-0.176314762509769,1.41859763074376,0.685891035988815
HG01049,-1.80934620825788,0.428623242333455,-0.412135452121645,-0.601779662143979,-0.0837702605690526,-0.405930756054717,0.152524467565472,-0.835730120751613,-0.532120245730889,-1.88635521320795
HG01051,0.231805134122236,-0.522962932822025,-0.661556918099608,-0.00650541003598947,-0.0244172417344096,0.715502427228998,-0.758265247310929,-0.821344606880837,-1.13944400359171,0.73888186251166
HG01052,-0.611271912391383,1.38177843760246,-2.11559902390412,-0.756181284337749,1.27957234665042,0.155352650788387,-1.22521331947648,-2.19092639319134,-0.819240735627949,-1.93301033133156
HG01054,1.41960536386695,-1.75787374623779,2.02373073964359,1.20593566880921,1.09315466413301,2.89347996170583,2.40238303504255,-0.886987491628171,2.47685913434341,-0.575309337391222
HG01055,-0.35567934411237,-0.134991737504532,0.0904017594728991,-0.853514298136697,-1.21536911859705,-1.14052674542003,-1.32815408834256,0.233137118210721,0.606313411966682,0.757354503285036
HG01058,0.505751244449,0.112138797930709,0.260992081361777,0.426126777223408,1.29033157258574,0.665917474043372,1.20624900033105,-0.393329369778225,-0.0852135016861122,0.513319485145395
HG01060,-0.115412719182938,0.145479834382232,0.177020249889583,-0.280892916307996,-0.662764218055146,0.299533864637948,0.395048806608054,0.305939608756317,0.465259618313002,0.217626185860178
HG01061,-0.186447771471496,1.01602204347749,-1.05623905239875,0.515038418775109,0.330587446537594,-0.714629297346175,-0.899724373831564,0.471819328722984,-0.422993421146533,1.07716907913122
HG01063,-1.20615916466871,-0.155331150420065,-0.11206603054433,-1.61085638416583,-0.561844413890676,-1.07568807736912,-0.655991575422749,0.677284991906317,-0.088212402814701,-0.596337978358823
HG01064,1.24983870884309,-0.166231432356477,0.823441902887045,-1.3843740004653,-0.301255457819021,-0.611426839103109,0.327337258065005,0.624938827784784,-0.119530977279587,-0.624961337088999
HG01066,-0.977594070346703,1.03772554736297,-1.16461070022856,-0.234086678395994,0.540911938868879,-0.0166002490082018,-0.569901066560423,-1.28899551623358,-0.340489325456863,0.292023720812595
HG01067,0.671496126263976,-1.0543243326813,0.452724442910416,0.618583830019214,-0.0652413820107618,-0.0633775553276246,0.780801666918176,0.236120323900012,1.21350265591737,0.00597179206985833
HG01069,1.30604762356202,1.03864890803788,0.317737115475645,0.679067575635412,-0.324277349927591,-0.343664254613001,-0.589037108131631,0.822218450419341,0.458032904970268,-0.182284629749344
HG01070,1.28881314463162,0.875472931163377,-0.922216568085583,0.900642068482935,1.92551792078787,0.497873663806381,-0.33638555660365,-1.28098120173374,-0.503620834519859,0.0211680111167336
HG01072,-1.50475721409275,-0.284406253237493,-0.0051182697998159,-0.258624560756938,-0.165454952244396,0.505599060481144,0.876577332192182,-0.0642382551125489,0.0963230607916518,-0.488216573996184
HG01073,-0.858159626718169,-0.469293268952909,-1.06669785552411,-1.52469963176572,-0.620462699043253,-1.02949190854625,0.222055202498476,-0.224147291858859,-0.694275217972982,0.675495458510364
HG01075,-0.968809996503081,-0.586413420566751,-0.351877642058442,-1.0831472002429,-0.662695162357475,-0.765084247318122,-0.653487778848864,0.0907867764420118,0.798734138298587,-0.382550097851173
HG01077,1.58006498431051,0.257238477615405,0.911258172706511,0.25357855710201,0.347619035005993,1.37102900745557,0.042176069921704,-0.0348415248556703,-0.266649309413689,0.435405795452881
HG01079,1.05620814916395,0.0902910604603303,-0.144184093117559,0.821390869693715,0.941234411836867,0.198935976326462,0.793867431511558,-1.48195834586921,1.07482376064359,-0.466674294231181
HG01080,0.385524785292424,-0.925680810629194,0.693282404670347,-0.741194999131859,-0.397761829185619,-0.0365666007268205,0.50272219294118,-0.523148922631645,0.685267575500185,-1.74067260316116
HG01082,-0.160391929878804,1.83720648571748,-1.12595246786197,-0.549686723621022,0.544669250514952,-0.709373133818859,-1.05722127937167,0.217274993170803,-1.02432747914921,0.439525481465053
HG01083,1.69116916927221,-1.25072445581874,2.18025341561312,0.7611172490791,-0.970200416421631,0.93559025452699,0.226089258975957,1.36335901643568,-0.166235917251303,-1.16480618748398
HG01085,0.816621065034195,1.0801447539806,0.790118678382604,0.277289992324076,0.13722493082711,0.926093195527659,0.0749895111145501,0.372056043959116,-0.947028465188162,1.2475765712036
HG01086,0.00664605983059434,1.41621914556869,-0.641950645846977,0.71687579354455,0.432935038498141,0.634577412676282,0.432755403326536,-0.357331067468412,0.523356825910312,2.96437017278746
HG01088,-0.966744093687309,-0.522124666111111,-0.230515860057492,-1.04056096963032,-1.14958310830065,-0.504274939546778,-0.280608139589882,0.79137834787187,-0.441670245807658,-1.8964971927839
HG01089,0.849825438927485,0.0943112270605776,1.2158531468844,0.463811243439483,0.113693133190979,1.641449993533,1.76143450377435,0.416685861521233,1.64498984656963,-0.332502068584219
HG01092,-0.405184076318859,-0.134732822046034,-0.6478225258901,0.0969588720695176,0.445293816847172,-0.170583675090262,-0.107935290617504,-1.02992830984557,-1.03171527208968,0.515721025533447
HG01094,0.674316310612957,-0.930603796308663,1.56035222655901,-0.558250923683401,0.0529396041977732,0.395164106712978,0.585446139441791,0.162060156104078,1.85907242345831,0.779064561598558
HG01095,0.862970209439638,-0.0768613821251688,0.996445338295606,0.00160420392075201,0.0330005034839342,0.275731436113807,0.442090741163359,0.0197313088456961,-0.0460944146993768,1.31653890376371
HG01097,-0.684442632399121,0.348499573724141,-0.228868116411673,0.661683048698056,-0.715689943211567,-1.00880310624884,-0.698678836565266,1.44954657733667,0.126921278436052,-1.04093687442666
HG01098,-0.0582388892168076,0.749328192838822,-0.488104737065625,-0.0326265507453315,-0.332286902078856,0.877377102804062,-1.14358616853556,-0.451577533640038,-0.5967533872096,0.501260435648211
HG01101,1.07739251194275,-1.78217992588328,0.912958985910226,0.264669948016231,0.181850548883906,0.14557209022314,1.30294680433539,-0.0969896639860561,0.905562592319448,-0.133029628454358
HG01102,-0.756840799460872,1.11377317436439,-0.941626652154685,-0.853973843881293,0.356172656342866,-0.337694398416157,-0.49237051430304,-0.526279497051158,-2.13482159456234,0.385229965259527
HG01104,0.934904363489978,-0.235838522596182,0.793859058915569,1.52414012761956,0.717081474869883,0.0580208641195163,1.25488814395675,-0.41384727228085,-0.467585999008309,0.872709656557001
HG01105,-2.79456123824169,1.57384748767838,-1.91842500704982,-1.62624015584643,-0.839698608225426,-1.82898349718306,-3.71719593873519,0.388172946068812,-2.20642515140838,-1.29051712175177
HG01107,2.21897782016609,-0.684052800667437,1.60812439172701,-0.313125150623117,0.632307883265845,1.53913014570293,1.43547969526667,-0.686442780813594,2.18734289766487,-0.956490017352319
HG01108,1.06897403363268,0.636445484902647,0.281919655130739,-0.133361504278662,-0.55676998614918,-0.402552472434657,-0.739291412465311,0.127927682953136,-0.0620947465978983,1.17358927543595
HG01110,0.239015372413667,-0.177786664031782,0.251154978296495,-1.21078175142771,-1.19794508427592,-1.96128314012933,-0.933798276503552,1.53546715429702,0.467666397807288,-1.12815983801334
HG01111,0.566674665136294,0.0532027425711049,1.66835908015974,1.48834749075222,0.423214529464459,1.71077908733876,0.81003924244616,1.10812408339136,0.263986478146193,0.0374561413890461
HG01112,-0.347984784209348,-1.52590383624812,0.813653517723893,-1.50003450919276,-1.43739825975547,-0.671424687633133,0.571325420830395,0.750420490867202,-0.500103477135415,0.154155416214602
HG01113,-1.16828035362093,-1.31900342004748,0.796425784115936,-0.908954784702054,-1.31501628433596,-0.341806600601382,0.0640891933780643,1.12519392662771,0.602335674968503,-1.13129447071253
HG01119,0.142028074423158,-0.557537941902074,0.800544487812322,-0.293470692310184,1.07368368474343,1.274699910663,0.700508211777733,-0.660953013525283,1.17444320692094,-0.088461511927177
HG01121,-0.161637923060531,-0.265596920977451,0.744293762254141,-1.05899162927707,-0.518187696310155,-0.164385002798234,-0.501874251093539,1.10172207158861,-1.32726729743535,-0.844271056976198
HG01122,-0.605749039659165,-0.4355673855836,-0.35076750545814,-0.253096100891224,0.380583529079323,0.365014542340077,0.133469589809102,-0.818289167646659,-1.37639959755779,-0.939897525913311
HG01124,-0.896112905091453,-0.41008924259744,-0.643942839948696,-1.1246976680596,-0.943261443077458,-1.37841208470261,-0.0810470363001505,0.62255943790751,-2.17368509114843,2.07996279953945
HG01125,-0.391001216412022,-0.0571544441743739,0.0418796820354818,-0.353655288330101,-0.191447582874633,-0.702490128424433,-0.618021767249904,0.156955904797242,0.771966101996324,0.00956866711543543
HG01130,1.09186262175885,0.963912515572187,0.146969489771136,0.222307995743337,1.00812056709606,0.812221525616877,-0.5137318383533,-0.205314920337576,1.70385747764057,0.0108042585278298
HG01131,0.664161900358292,1.9560469906498,-1.72737813325394,1.24632747274143,2.19561435589248,0.326254879847426,-0.157586648822078,-2.13034158744511,-1.19456128292894,0.431912940383302
HG01133,1.23994590359278,0.862338432225472,-0.460792366161798,1.52223341549738,0.873179151784678,-0.231809223905098,-0.131061222312277,-0.647497886925614,-0.194182450976815,2.48361799763957
HG01134,0.225761238328782,-0.866817419065189,0.100741708676729,0.468586778899647,0.448947161900919,1.12984478338711,-0.0169281458359539,-0.846732778389997,-0.553806932146643,0.674370208511596
HG01136,0.6513461338152,0.0269390386235542,0.156937071085672,0.887134305245172,1.19882262299415,0.633541497412521,0.843373393002885,-1.73138964321295,-0.263530015286848,1.18206414755146
HG01137,-1.27505706133902,1.58705581738441,-1.12587579964949,0.589591201521258,0.0674885725583986,-0.456910325485287,-0.577310480267048,0.509956448938319,-1.28545971624972,-0.386275421510829
HG01139,-0.0598830271431026,-0.396220933923555,0.342998222752839,-0.425465093775565,0.14545776331528,0.0130460614136338,0.0865619827354299,-0.305798390587137,0.201711660441188,0.350390309169627
HG01140,-0.198066024621369,-0.224684392772443,-0.0948706585998599,0.612938646633832,0.0802946921043416,0.534781710937346,0.615218930671038,-0.525928200656347,-0.226963088941671,-0.106313185008826
HG01142,-0.489259906415033,0.312820998017981,-1.14477276715252,-1.78504523767618,0.361587753191301,0.0430801297900829,-0.188110079358169,-0.864747494198029,-0.225381235808672,-1.65623796717968
HG01148,0.997755594254547,-0.637895233610951,0.933319371802234,-0.653456191616871,-0.135112959142506,0.553600586737288,-0.892342764771002,0.107383530368574,1.1778447692878,-1.10719021265566
HG01149,-0.71603601328839,-0.889294165833372,0.585638138779492,0.393967856404634,-0.393007520029031,0.930622580188742,0.892970016107602,0.490082698744857,-0.0418633870550346,0.473899460248529
HG01161,-2.20018453841604,0.736288968503006,-1.36003736219699,-1.04334635193499,-0.597346196083058,-0.710329751220742,-1.21692733355674,0.468321007095967,-1.43872669770489,-0.673688713817898
HG01162,0.267346393322641,-0.841366186193142,0.546677848704755,-0.881474660304894,0.449165437242055,1.12444763954411,0.743851395155362,0.157295686944781,-0.739172396986548,0.931328673330015
HG01164,-0.341395794483535,0.145215134846868,-0.34545018247311,0.155836176662329,0.120920048612437,-0.269971236334352,-0.760667117066966,0.789510684933655,-0.217907536430257,1.1090561304714
HG01167,-0.421372457168965,0.513855066405124,-0.85568756668664,0.210103037684095,0.546416647807776,-0.674413199243617,-1.04610018008238,-1.27290613252497,-0.761046791056531,1.5064114696779
HG01168,0.309471668936102,-0.290909235604163,-0.112224246555092,0.525515808186957,-0.241168265416993,-0.139410501710664,0.29663332781336,0.00874252446026848,-0.0395854521754969,-0.103917692508564
HG01170,0.155981778618655,1.1623646121312,-1.14321682736775,-0.392901797640666,-0.310787122904548,-0.465758141484963,-1.10241925773366,1.15109015595493,-0.895185440478566,0.756531806170905
HG01171,0.34994873310247,0.69434279454432,-1.34387724528591,0.572306126852631,0.622940913375264,-0.247975092753977,0.976797935368028,-1.09095425724135,-0.482365429116716,-0.485512963890596
HG01173,0.0414959966362127,-0.418272921920704,0.72061038467475,-0.516710293246437,0.73942193724845,0.171381950643153,0.085069092992232,0.36395322302077,-0.0116036861644268,0.158761593396031
HG01174,1.97319434554252,-1.51251879194532,0.926698690517515,0.311232169863004,0.630481269428905,1.66952287056597,1.75680049462419,-0.509236516462057,0.932175093064899,-1.73820526680621
HG01176,-0.144686042471929,0.343611759600052,-0.863832055002068,0.231797156281502,1.41767624639913,0.194467812711424,0.366411878034335,-1.40543551045467,-0.632595830993886,0.0600640733831845
HG01177,-0.508239860494061,-0.708176565569601,0.230690649359744,-0.170583669724133,0.309567591016339,0.0604551502872518,0.817663603419997,-0.749649231857804,0.839299275582318,-0.422246298121309
HG01182,0.606720534633158,-0.244058013624042,0.632162818036935,2.07455994193401,0.989135401634761,1.27971572551784,1.80724616076614,0.447928848759757,1.08431391882538,-0.471285732204428
HG01183,0.101528544370221,-0.316557518452665,0.205235342818006,0.642569426401928,-0.110268956335789,-1.25091347117579,-0.0399206637791646,0.695069576626974,0.101977506671913,-0.767129201748015
HG01187,-1.29944100324485,0.902697510604848,-1.59962375500741,-0.29365848688539,-0.235229674988453,-1.12416708438264,-0.644472938436545,-0.0845683658214727,-1.08108721546699,-1.80793228796521
HG01188,-1.64458488729923,0.927976018050237,-1.7842173019738,-1.06210020293516,-0.349929095020816,-1.77188077070353,-1.74768465215501,-0.53591293160152,-1.50592610644203,-0.813971395675136
HG01190,1.92246643828365,1.06220453185655,0.444138648310088,0.320850152658948,1.8083306990037,1.44797700345219,0.405701729783342,-0.159423269565412,0.924327269163215,1.9204304167879
HG01191,-0.409004045034294,1.09848965810332,-0.915822322049546,0.780355657748987,-0.466746475275443,0.114719371177678,-0.0427955249662584,0.736904593847843,-1.47506578864726,1.06711514632011
HG01197,1.36838235618377,-0.0799466304229337,1.3868615894453,0.414969157864628,0.944070089385598,0.910577619903747,1.28676720307516,-1.14490488197684,0.859831757263642,-0.444832136189271
HG01198,-0.076768540143993,-0.798759733892802,0.455648463532271,0.694692477188428,0.544936557402352,0.78398046880261,0.752774281930501,-0.000889231958269515,-0.173301995085234,-1.08507059238022
HG01200,1.16022709680196,0.596130121157776,-0.414119026874416,1.55140154617884,0.730796780983123,-0.0247546902115033,0.596755259968758,-0.461853723012113,0.845059243130572,1.73697796843252
HG01204,0.0136311957632894,-0.876745549455913,0.749449366006477,2.38332088358019,-1.29704097090432,-0.249418401676047,0.597634276776345,1.82170994862109,0.0832572084728865,-0.242441242812029
HG01205,0.402815250276735,-1.70706596883076,1.5885426237314,0.0543072785519259,0.460828557030522,1.90907060645508,0.817293056977095,0.0797228422385675,2.24033429251195,0.42774176781408
HG01241,0.3717898977673,1.31914646078458,-1.07631802743572,0.132892718340904,0.624675578405143,-1.22825254509086,-1.90175889526254,-0.610938409813612,-0.97301051415489,-1.18298641209552
HG01242,-0.767478264201,1.51967039112345,-1.85982887591165,-1.78134803562464,1.21910737240482,-0.674376077091082,-1.31048103558989,-1.63719087088478,-0.577009058704885,0.557056475359884
HG01247,-0.848409395621526,0.500520558610854,-1.40338267165266,1.01678217544512,0.146382149098784,0.840646727674164,-1.89941397497869,-1.03812784559162,-1.02484895170159,0.0474874900258293
HG01248,-1.11110077800954,1.68024893372798,-1.03868385662343,0.615589551724732,-1.1036124509028,-2.01714343882852,-1.72302592013146,1.11915466094787,-1.37247029825658,-0.559840508369428
HG01250,-0.719577585531685,-0.232752153158287,-0.257641640695592,-0.1015808461301,0.411887264793152,-0.62169629022314,-0.650105316766608,-0.219221530365979,-1.29839621173405,0.113214814250653
HG01251,-1.9289080840131,0.187110934879376,-0.745260774038415,-2.25057549417842,-2.41088272333353,-2.88869010977167,-2.3520964503415,2.79308692234503,-1.37183021953878,-1.5117399867164
HG01253,-1.71959521264552,-0.0797918217392632,-0.846104123897888,-0.651338157077117,-0.410253850475826,-1.20692781576395,-1.06354130069092,-0.389044518527888,0.437746739446174,-1.0843900834844
HG01254,0.641131208860028,-1.12467422036666,0.89643544602172,0.116255384107845,0.409412065797737,0.778188152997875,1.4645811780435,0.0479985540961624,2.48818622336652,0.642261591481812
HG01256,-1.40901999151171,0.181749925720221,-0.589558512356958,-0.446285108233544,-2.10128298204773,-1.57887736592648,-1.24008786269487,1.31666844570266,-1.11169141839969,-0.779515876840121
HG01257,-0.43147220726502,0.730481284992255,-0.578890446169429,1.1883257090091,-0.25404329649545,-0.720332982430536,0.551642065891642,0.450444718829503,-0.752671586330652,-0.854663096316344
HG01259,-0.869312650997651,1.52327484763522,-1.32347903022109,-0.195318298750963,0.369007270340147,0.0502029273605387,-0.985748250152682,0.00594475252475011,0.930613458854083,-0.201834351694829
HG01260,-1.14599810528284,-0.296195100685659,-0.671576536054345,-0.181025576041218,-0.4817363144448,-0.516634076755595,-0.326347823967663,0.185995035945969,0.185783700128158,0.858252329668843
HG01269,-0.746992084367639,0.622619443437316,-0.988084508671313,-0.609853932646969,0.508344471174223,0.477539542635105,0.116380982089302,-0.885287298061049,-0.658416953684027,0.194394135388486
HG01271,-1.00045330252412,-2.55272647552631,0.674294610751005,-2.31130788705579,-0.62179586668783,-0.0118834136018841,0.862992288959788,-0.559540736460736,0.360166467633253,-2.36176600012308
HG01272,-0.706057254720439,-0.612079686131186,0.235471118290716,0.661792989980637,-0.0404201324327925,-0.44862613986505,0.651751455585467,-0.0563483395657594,1.65423184255217,0.394083368044793
HG01275,0.355143954982016,1.51749600675983,-0.48707661015459,-0.999170789182434,-0.469981065733335,-1.1866849852922,-1.17860573945319,1.28899100822721,0.235043398457367,0.505618855160901
HG01277,-0.98465712897717,1.55913981126104,-1.68513049475052,0.414176978964021,-0.786019696276575,-1.3096899175782,-0.749313744816675,0.273653152668385,-1.038489694463,-0.131461048672642
HG01280,-1.44379197275434,1.3403728866886,-1.84716042007199,-0.813997865602465,0.0965448360977955,-0.372604697464783,-1.46696451431402,-0.743581911103099,-1.5238762501336,-0.810484059887485
HG01281,-0.703090859583436,-0.765262164281165,0.309847125434027,-1.76513137516768,-1.80458854853909,-1.43382189851943,-0.448086850173912,0.689721413438251,-1.14931952435889,0.40673488070664
HG01284,-0.0081270650270625,-0.231882412139695,0.823866076098319,-1.02453410025927,-0.177526147896416,0.320142103292756,-0.119411064331263,1.06135134629603,1.13429400145758,-1.44536953748017
HG01286,-0.514742062407615,0.34552530503066,-1.2695792385932,-0.72216856476331,0.548842884181543,-0.0570285192182335,-1.25511003425352,-1.98184735268489,-1.05431834867363,-0.0677909674792172
HG01302,1.15061689807027,-1.10311074189897,3.01976299278045,0.777957552991362,-1.73164648520254,0.980504523871818,0.613543221986968,2.04713632230512,1.88534642506303,0.363895171741538
HG01303,1.39206540992008,1.53549807289306,0.472590927442075,2.21930166147556,1.23827293656401,1.07972032253857,1.00010107189846,-0.483195851518127,-0.529334857566731,3.05944083935153
HG01305,0.0142454594478596,2.0329249294605,-2.07555742742346,-0.598000816232597,1.38065664055653,-0.56166367747111,-0.7738264788267,-1.79449136525887,0.443428034219934,1.70019698600102
HG01308,-0.242715219733475,-0.518798510972294,-0.119913196084666,-1.90900432599763,0.0227821826814174,0.0875536104354279,0.268187055363686,-0.812501689487062,0.545906868365714,-0.104009146918396
HG01311,0.350402097451129,0.370701659396285,-0.494088745234563,0.341488497469168,1.27172977502327,0.508785483582294,0.66853853637738,-0.833810361461788,-0.72262827131996,0.511643011747789
HG01312,-1.98324400849027,-0.648258243404504,0.199218453253108,-1.33931307613561,-1.80885504706712,-1.01288362361952,-0.680438314711056,1.46426547387018,-1.4528661924746,-0.852272585345786
HG01323,-0.113630573343713,0.984463080208051,-0.743923750021589,1.1208763636792,1.35110022822043,0.499204933028562,-0.292526625008157,-1.0598627389939,0.141365406772608,1.23904299105387
HG01325,0.302456872421068,-2.5247715604863,1.49250163609896,-1.95461573472324,-1.55680268116983,-0.932518754312818,0.256511757199592,1.66318914894648,-0.224083596976856,-1.86913677291755
HG01326,0.458366777777619,-0.101735489240071,0.36567628339951,1.0005151305526,0.560564416802527,0.940020733542136,1.07702133750046,-0.130807972566728,0.466915596778125,0.939372705522564
HG01334,-0.240617564260951,0.961483713397851,-0.801398838880635,-0.472790306632175,0.523019230347445,0.338617340455066,-0.275946003859559,-1.35935008393909,-0.51313027265751,0.24341160204405
HG01341,-0.139480874985659,-1.085993873791,0.876547414319271,0.837373688937069,0.164953050432247,0.57312125521094,0.855977360225824,-0.636603716859074,-0.724870934980575,-0.940391115101048
HG01342,-0.0211109515436939,-0.942849461153773,0.163889194539914,-1.09731649945792,-0.416471873389042,0.633253196447715,0.281073308191281,-0.593461673696142,-0.669108612215603,0.261312574294923
HG01344,0.233700329406949,0.729450394987613,0.351938285413581,1.22556526704118,0.648933653329572,-0.0735301862695595,-0.179030817788575,-0.400636348896113,0.518394258122412,-0.796179746556188
HG01345,0.994741137805169,-1.45961764003255,0.596518712845365,-0.456688693021818,1.01724920669931,1.13253183191569,0.852370751410388,-1.71714382425681,0.520706246669208,0.943413899466819
HG01348,0.0267461084798471,-1.3046894697696,0.983360925797459,0.733794106271663,0.327732245639644,0.0638281850693892,1.3775113286297,-0.0448916448937646,0.462934112427411,-0.207914621800798
HG01350,0.0303057667624443,0.00534618880047609,0.629221107794053,0.543035937166043,-1.66465535971588,-0.933686572018418,-0.415497975838365,1.70574685129539,-1.25249247456848,-1.05308566721516
HG01351,1.98590703823451,-2.01462743510709,3.28314125008222,1.57884442793751,-1.36891864585409,1.01437780540445,0.883211925202716,1.64013196094316,2.52199167592576,-0.308911399044879
HG01353,-2.25418650046137,0.273381807795023,-0.31738092940801,-1.91906257012867,-3.23791500844092,-2.60766824863655,-2.33698147853715,2.45675840769911,-0.47624088168592,-0.777362556973629
HG01354,-0.531251185540117,0.0325382522970935,-0.0034434488497088,0.594666376658835,0.373738490511056,0.809460374517247,0.0881852741131492,-0.956487796409633,-0.585435904943616,0.663552555559291
HG01356,0.729226697443465,1.18124025488101,-0.731760273590397,-0.378062574769484,1.71701612420258,-0.00552509867045741,0.167008289856731,-1.50144675326093,0.391234193694042,0.00165242836915901
HG01357,-0.00831849741217954,-0.762373884826746,0.0736372715825712,0.0896330578783341,0.434815791560031,0.23224184568272,0.370031519431798,-0.536477609846617,0.86947709232884,-0.460776463623908
HG01359,-1.57680940895376,1.12785726578215,-1.36893894783563,-1.10284340729969,-0.440815326768423,-0.164319756645101,-1.35058458701964,1.05806598569814,-0.944282089794143,-0.981628129022037
HG01360,0.654052287532758,0.632607938075619,-0.658131968502328,1.35779839265705,0.831156788202537,0.184746898851362,-0.167286310663509,-0.828277285860929,0.194913301841413,0.783802679483688
HG01362,0.608184249799587,0.433731143837996,-0.839409916213331,0.851780478918867,1.06039231256443,-0.831363264529272,-0.413331839401613,-1.67931918567774,0.634427006643093,-1.06553256742272
HG01363,0.880269392833236,-1.98891502037275,2.06320585956207,-0.678543542940828,-1.53170487160153,0.695202460432016,1.07487827656128,1.70052348244195,1.82449899815919,0.62094261952257
HG01365,1.57565482732854,0.399871386740182,1.2884895073965,1.42682224253901,1.36285248781417,1.03092651087898,0.639662797576384,-1.15402930496251,1.33723152083421,0.653974207655489
HG01366,-0.801837574275055,-0.939044272347332,0.602339403057512,0.385218505206417,-0.676957958927628,0.13764077840632,0.711882572976808,0.669952452325795,1.17883858962055,-1.16259432860346
HG01369,-0.905258704689416,-0.851697973041847,-0.49865855496555,-1.6115906468998,-1.17528064689254,-0.62511208419988,-0.275357389864764,-0.173216517068183,-0.629589350101627,-0.299403581529627
HG01372,1.16455611393357,-0.16190569299746,-0.0594841892541159,-0.24812586956187,0.267502159357945,0.634751258596713,0.691373315824482,-0.00751484305265915,0.829467236098099,0.94262660516866
HG01374,1.36221654909244,0.138211852018281,0.668402270371801,-1.02946485088749,1.17442239167893,0.440612580806981,-0.275297827874716,-0.560204999319102,0.543402127829187,-0.514709498487493
HG01375,0.498170649412254,-2.43221915860827,2.33847206465116,1.48138210914122,-0.469167797052362,0.544771462030466,1.24634569218012,0.621521677831161,0.623505840538149,-2.01380637349413
HG01377,-0.815689780469981,1.05968560063,-1.43653661651819,1.76635524602108,1.23595959507055,-0.13024135238412,-0.397526050345475,-0.444007498917804,-0.519743643701919,1.79623656781996
HG01378,-1.42518465923053,1.36235729211377,-1.50787715830531,-1.95111054777599,-1.62476036996855,-1.59185013269029,-1.90948742520909,1.55752910607747,-1.77348853950209,0.117544338093578
HG01383,1.99746342798258,0.170156120052036,2.12752404241297,-0.614193856653558,0.677425583015008,1.52962980291936,1.05308876224017,0.108208177321289,0.479550894078377,0.946005810722869
HG01384,0.640539417656802,0.417616522730268,0.145030101804347,1.21213951663402,0.522618130614886,0.78719030519614,0.0216455114302404,-0.31552422802119,1.26982731470609,0.507949169062684
HG01389,-0.20655074792774,-0.279840564137474,-0.141855919078257,-1.01002844828733,0.154297408669253,-0.59335401184937,-0.593983036092288,-0.497783617923217,-1.71269433889848,-0.0333678493269271
HG01390,0.0399923336003973,-0.869254184516352,0.0595919391128973,-0.739301295416643,0.530832318290873,0.377710073512804,1.25919816725988,-1.52013032723424,0.137787861086595,-1.0426947044476
HG01392,-0.859622807418756,0.331077452897532,-0.630309724249901,-0.198828272413526,0.26885106852847,0.774141503581835,-0.864287058102788,-0.593659639870754,-0.695233737631745,-0.0170555604679057
HG01393,2.05989674198337,1.43381336676962,-0.883609330362811,1.97511368574807,2.72710220918819,1.22444703535875,1.32687943385501,-2.31331465111784,-0.608869762173041,2.61491065108666
HG01395,-1.63694947013696,-0.386952754390612,-0.0930199609530792,-2.48436716771987,-2.05684648962135,-1.99743608430561,-1.39370717454048,1.46973863825612,-1.97028484918551,-1.8737619228986
HG01396,-0.293424140649469,-0.735231794047917,0.177049853525156,-0.347843042076954,-0.0474210938957232,0.0289511258716034,0.747049714495396,-0.415961141752882,0.231032364076471,0.578429296931155
HG01398,-0.782507630714372,0.110001840338998,-0.475699141594708,-0.991924081367449,-1.28150349709249,-0.776494705976574,-0.970401252330189,1.47280587370214,-0.394745747470971,0.0369944500699612
HG01402,-1.24448113260368,-0.71291694413735,0.190470668842243,-0.452548740794621,-1.23583442985468,-1.23988776785141,-0.613767173824513,1.51704057982824,-0.0925053003441282,-1.24978449275267
HG01403,0.62836556153686,-0.222917014545007,0.332297955919082,0.44752157324275,0.982745165440765,-0.466326675822409,-0.183006190200054,-0.395397188023508,0.599101495523074,0.546599564146025
HG01405,-0.469679758839216,0.0921367713781934,-0.184530790523983,-0.805851020394248,-1.46823502291316,-1.23930283183606,-0.98924662064673,0.462330850417356,-0.303105324109153,-1.35169797964486
