sample_id,sharedConfounder1_bin1,independentConfounder2_cat_norm1,independentConfounder2_cat_norm2,independentConfounder3_cat_unif1,sharedConfounder4_norm1,independentConfounder4_norm1
HG01389,0,1,1,4,-0.381730365242894,1.16731220363351
HG01390,0,2,1,1,-2.12689421315763,0.32441946281875
HG01392,0,1,1,4,-0.233200733516969,-0.245653735561702
HG01393,0,1,1,4,1.4266553102821,0.462861949103341
HG01395,0,1,3,3,-1.88502581164691,1.67191573074437
HG01396,0,1,1,4,0.212576981488522,0.880763944268405
HG01398,0,1,1,4,-0.68963939425077,-0.671435941950376
HG01402,0,3,1,3,-0.190262430671633,-0.872867215165344
HG01403,0,1,1,3,0.992748625978926,-1.08866429806691
HG01405,0,1,2,1,-0.613193947192443,-0.0288850383965521
HG01412,0,1,1,2,0.120148016541077,2.43590466166319
HG01413,0,1,1,3,1.9647180582708,1.55493229986853
HG01414,0,1,1,4,-0.208479845745698,0.782967560912327
HG01431,1,1,1,1,1.35353116473207,0.914643358175311
HG01432,0,1,2,3,-2.07033813953888,1.10529806528579
HG01435,0,3,3,1,-1.18462263300465,1.87416448089159
HG01437,0,3,1,2,0.602707635921666,-0.567655461319078
HG01438,0,2,2,2,0.173800682847611,-0.154886145614222
HG01440,0,1,1,3,0.400075966341423,0.0846860381284787
HG01441,0,1,1,3,0.378097755306297,0.622117401156945
HG01443,0,3,3,2,0.326791072885663,-1.60352354850842
HG01444,0,1,1,4,1.01998589237911,1.4122122878995
HG01447,0,1,3,2,1.20268952364481,1.09398667218182
HG01455,0,1,1,3,0.0684036785898657,1.05345835294977
HG01456,0,1,3,4,-1.50867562500338,-0.365422615061866
HG01459,0,3,1,1,0.355106050720564,0.501519104303869
HG01461,0,1,1,3,0.121701805175888,1.15132949012779
HG01462,0,1,1,3,-1.15032889336104,0.753083199823519
HG01464,1,1,1,4,0.540201223694518,-2.29874022383801
HG01465,0,3,3,1,1.03390048537896,-1.47059568423642
HG01468,0,3,2,1,-1.32351731860137,1.28175330455302
HG01474,0,1,1,2,0.403154169025105,0.893163934213036
HG01479,0,2,1,1,0.076371509379227,0.204686250164296
HG01485,0,1,1,1,-2.1799282906491,0.122274981312896
HG01486,1,1,2,3,0.340662397628429,-2.78718649927222
HG01488,0,3,1,4,-0.430281180760271,0.491484569737729
HG01489,0,1,1,2,-0.757272440951315,-0.966247779197626
HG01491,0,1,1,3,-0.172879231872954,-0.118704544211861
HG01492,1,3,1,1,-0.445192597707382,0.136695436103873
HG01494,0,1,1,1,1.13805578546431,2.97472468962632
HG01495,0,2,1,2,1.28480666954205,0.947496783564559
HG01497,1,1,1,2,-0.760251171542328,-0.346345285422091
HG01498,0,1,1,3,0.118331661688213,0.725274027615003
HG01500,0,1,1,3,-1.01617421937387,-1.91844561865133
HG01501,0,2,1,3,0.81949939381001,0.305864596348881
HG01503,0,1,3,1,1.18885682579262,0.277013120582142
HG01504,1,1,1,2,1.41397199215803,-0.740148167857959
HG01506,0,1,1,3,-2.36578511788234,0.261274640304496
HG01507,0,2,1,1,0.304861176509332,0.941087618848746
HG01509,1,3,1,3,0.51281540374125,-1.07378178028505
HG01510,0,1,2,3,-1.29141019658334,-0.211585377544729
HG01512,0,3,3,3,-0.0677546573912704,0.810933480694694
HG01513,0,1,1,1,-0.376806399489182,0.253012562161748
HG01515,0,1,1,4,0.592264089133735,-0.72159269723172
HG01516,0,2,2,1,1.37891755075285,0.590391770448348
HG01518,0,1,3,1,0.178544590231901,-0.726534386302054
HG01519,0,1,1,3,0.00358988214426565,0.10439043092159
HG01521,0,1,2,2,0.970463890173355,0.533031894224017
HG01522,0,1,1,1,-0.138605847549197,-0.652698493771647
HG01524,0,1,1,2,1.16110629467202,0.370819193873716
HG01525,1,2,1,1,-0.496265064810382,0.556498416559284
HG01527,0,1,1,4,0.498012104098238,-0.944746414728843
HG01528,0,1,1,3,-0.94030369153213,-1.13030040518836
HG01530,1,2,1,2,-0.219419176287873,0.294248111829482
HG01531,0,1,1,2,1.67800596809732,-1.052667297292
HG01536,0,2,1,2,-1.59322698939859,0.0838867643229028
HG01537,1,1,1,1,1.7033948899741,-0.368949957584506
HG01550,0,1,3,1,1.4872068457217,-0.303313998310314
HG01551,0,3,1,4,-0.414837180337196,0.888204982976989
HG01556,0,1,1,4,-2.17660493525912,0.284602408388644
HG01565,0,1,1,4,0.363668472833651,-0.582774376351312
HG01566,0,1,3,3,1.05184077096349,0.0602378956780723
HG01571,0,1,2,3,-1.08266829434664,-1.04920002987332
HG01572,0,1,3,3,-1.0804940935888,1.05739054525571
HG01577,0,1,3,1,0.858722796433658,0.534197053883478
HG01578,0,1,3,2,1.10388217174626,1.39130557509155
HG01583,0,1,1,1,1.42986033218346,-0.0786053185235933
HG01586,1,1,1,1,-1.56569683481436,-1.26383606259267
HG01589,0,1,1,4,1.80606140422175,-0.314573561733411
HG01593,0,1,1,2,0.45380344606406,-1.13793261466751
HG01595,0,1,3,2,-0.387614692514774,0.158914859701386
HG01596,0,3,1,2,-0.632641655809557,-0.66390803952242
HG01597,0,3,1,2,0.367059548903988,0.90879845330784
HG01598,0,1,1,3,0.997897822875263,-0.61966371625052
HG01599,0,1,1,4,-1.05847723787723,-1.22226815201457
HG01600,1,3,1,1,1.45603759675666,-0.777277515641668
HG01602,0,1,1,4,-0.233312075304796,-0.331521000736591
HG01603,0,3,1,4,0.19643517950114,1.77436160970505
HG01605,0,1,1,3,1.2155364689846,1.7548277362853
HG01606,0,3,2,1,-0.374412525553554,1.64736989508818
HG01607,0,1,1,2,-1.70404219588756,-0.149290518309903
HG01608,0,1,1,4,-0.556507442088042,0.662148129265624
HG01610,0,1,3,1,0.356438066221894,0.0560908355387175
HG01612,0,1,1,3,-0.831482064666807,-0.48024368414857
HG01613,0,1,1,4,1.42640857758352,0.458362060205699
HG01615,1,3,1,2,-0.879541208180912,0.624018113027502
HG01617,1,2,1,4,-0.850109667785272,-1.16369737577878
HG01618,0,3,2,2,-1.22320036921727,0.419316879923884
HG01619,0,1,3,3,-0.227481595598669,-0.503368285949366
HG01620,0,1,1,1,-1.46968108360399,2.23168771703083
HG01623,0,1,1,3,-0.0539603823832321,0.70445804205539
HG01624,0,3,1,2,-0.732997987584779,-0.460988576133389
HG01625,0,1,1,1,1.09345615482977,1.15256269068014
HG01626,0,2,1,4,1.23431703919089,-1.26313728801119
HG01628,0,1,1,2,0.333666343336606,-1.74998867489364
HG01630,0,1,2,2,2.40432399519634,0.361201494126
HG01631,1,1,2,4,0.310690038266357,0.871919963129048
HG01632,0,1,1,4,0.559686388474276,-0.34391618305537
HG01668,0,1,1,4,-0.190445326240018,0.614364512491998
HG01669,1,1,1,3,-1.25504239071795,0.148804133787046
HG01670,1,2,2,2,1.83688970310002,-1.15962819443406
HG01672,0,3,1,1,-0.516076535535865,-0.359841359993633
HG01673,0,1,3,3,1.00868338506718,0.0653617166530398
HG01675,1,2,1,2,0.612334134912941,1.47179819900683
HG01676,1,3,1,1,-1.63611657131629,1.02777536620305
HG01678,0,1,3,1,-0.422304296406586,0.624522908684112
HG01679,0,1,3,2,0.306024820558707,1.20382788230669
HG01680,1,1,1,4,0.953181248263194,-1.80785796919827
HG01682,1,1,1,2,-1.82012179896767,0.479880672111863
HG01684,0,1,1,3,-0.195015772246564,-1.72159511670832
HG01685,0,1,1,3,-0.735000323755433,-0.342698976199356
HG01686,0,1,1,4,0.165844429924048,1.5257620605742
HG01694,0,1,3,1,0.222656672620556,-0.727535795389847
HG01695,0,2,3,1,-0.864275892950952,-0.312688560900722
HG01697,0,1,1,3,-0.369796831215896,-1.23411489833278
HG01699,0,1,2,4,-0.439715152321962,0.133404803079024
HG01700,0,2,3,1,0.860854092554964,-1.16641036641822
HG01702,0,1,1,4,0.184864766554016,-0.281723143428703
HG01704,0,2,1,1,0.805598317995519,-0.708122378288389
HG01705,1,1,2,1,-0.563265154223299,-0.208282044294286
HG01707,0,1,1,2,0.954959480958715,0.801396838236853
HG01708,0,1,1,1,-0.376761140971971,-1.26213806546479
HG01709,0,1,1,2,0.732697060945798,1.52213739584455
HG01710,0,1,3,4,1.03586949097966,-0.0820462178048747
HG01746,0,3,1,1,-0.470959316442614,-2.97287280861023
HG01747,0,1,3,3,0.155231610673757,-1.31186911806177
HG01756,0,2,3,4,-0.707916013263135,-0.86797981030857
HG01757,0,1,1,4,-1.86625823818414,-0.568884740372469
HG01761,0,3,2,2,-0.0908157645717762,-0.671347459760661
HG01762,0,1,2,2,-2.14462121700765,-1.86211182887113
HG01765,0,3,1,3,-0.447113079224715,-0.793483995672773
HG01766,0,3,1,1,1.16229054755803,0.608900761532926
HG01767,0,1,1,1,0.170932250904831,0.320224888605851
HG01768,1,3,3,1,0.090283784120855,0.440452765824586
HG01770,0,1,1,2,0.809130829906895,-0.107430651145248
HG01771,0,1,3,3,0.994940735561296,-0.19324022580543
HG01773,0,2,3,4,-0.412411542331127,0.0568512345327753
HG01775,0,3,1,1,1.28217790217254,-1.15973346807616
HG01776,0,2,3,3,0.576976514076607,-0.911034587082537
HG01777,0,1,1,3,0.0874764520536105,0.534562774725645
HG01779,1,2,1,4,-0.536393125877798,0.142294428978697
HG01781,0,3,1,3,0.42869496838626,-0.28569111331447
HG01783,0,1,1,3,0.517070082509737,0.472223251172746
HG01784,0,1,1,3,-0.134053202113654,0.657960074823826
HG01785,0,1,1,4,-0.354623806377479,-1.21144988416107
HG01786,0,1,1,3,0.669608969870319,0.29613906004375
HG01789,0,2,2,1,-1.71999479050607,-0.431804985029231
HG01790,1,1,2,4,0.558192970014231,-1.82004807972156
HG01791,0,1,2,3,-0.878059088264046,-1.20344257250258
HG01794,0,1,1,4,1.09368965872303,0.313090112775888
HG01795,0,1,3,1,0.810361162968472,-0.404408854425031
HG01796,0,2,1,4,0.621626652433835,-0.658198986866939
HG01797,1,1,3,2,0.680071338903943,0.82794317126013
HG01798,0,1,1,1,0.38007415535085,-0.444403710634815
HG01799,0,1,1,2,-1.07613509144574,2.27494797653311
HG01800,0,1,1,2,-0.00901202023676734,-1.17466193795616
HG01801,0,1,1,2,-2.25521034604497,-0.23047484459312
HG01802,0,2,1,2,0.508959147593338,-2.11819557318909
HG01804,0,3,1,2,-1.02188779710481,1.96517461056503
HG01805,0,1,2,3,0.850060667088135,-0.303384707391349
HG01806,0,1,1,4,-2.38622695054957,1.00901023277221
HG01807,0,1,1,1,-1.50075231468456,0.536508955494607
HG01808,0,1,2,3,-0.270064632296337,0.512936227999777
HG01809,0,1,2,1,1.3711852831529,0.59292280802052
HG01810,0,1,3,4,-0.650395434455315,2.20280752951502
HG01811,1,1,1,2,1.34346938084429,-0.595124003242124
HG01812,0,3,1,3,2.4523890020375,0.209533942183169
HG01813,0,1,1,4,0.129474489907259,1.85745126522392
HG01815,0,1,1,2,0.488178477178125,0.704163586765822
HG01816,0,1,1,2,-0.298295046404245,-0.440030624132381
HG01817,0,3,2,1,1.15354245070219,0.258338678223482
HG01840,1,1,1,1,-1.55553691928703,-0.79634526048448
HG01841,0,1,1,2,-0.290518120203932,-1.03113416531988
HG01842,0,2,1,4,-1.77353513327835,-0.0606779602946752
HG01843,1,1,1,1,-0.331813530906956,0.697943793748839
HG01844,0,3,1,2,0.18474486594737,0.138936922087948
HG01845,1,1,1,3,-1.34137789417039,0.450410023871877
HG01846,1,2,3,4,-1.5422243885443,-0.310255121611992
HG01847,0,1,1,3,-1.32619761710288,0.404230993077163
HG01848,0,3,3,4,0.247121511060876,0.610191917671523
HG01849,0,1,1,4,0.931245002490379,0.657719264144302
HG01850,0,1,1,4,0.338685697956997,-0.0824698999111784
HG01851,0,1,1,1,-0.65340424643563,-1.75097877895997
HG01852,1,1,1,1,-1.42047100843352,0.279542721424199
HG01853,0,1,1,2,-0.205978958752301,-1.95945359228142
HG01855,0,1,1,2,0.703610813392763,0.477363192199949
HG01857,0,1,1,3,1.25184261036731,-0.038839153953386
HG01858,0,2,1,4,-0.27991725558221,-1.04645537472854
HG01859,0,1,3,1,1.17019759239221,1.39509468040016
HG01860,0,1,3,1,1.44843045932202,-0.342130111754819
HG01861,1,1,1,3,0.246946288571981,-0.622516065094274
HG01862,0,1,1,4,-0.124835999879624,-0.204137879165593
HG01863,0,1,1,2,0.201113518592772,0.828805689802401
HG01864,0,1,1,2,1.64205170778765,0.526136215772139
HG01865,1,3,1,1,-0.376013379342217,-0.00203998012324245
HG01866,1,2,1,3,1.20452654816107,0.994411829571179
HG01867,0,1,3,4,-0.184682784628086,0.829881387345652
HG01868,0,1,1,4,0.697547363922184,-2.09788245111621
HG01869,0,2,3,4,0.41200232379441,-0.62569337158401
HG01870,1,1,1,3,-1.22968801220324,-0.402067951803153
HG01871,0,1,1,2,-2.05634192583795,0.228090667298015
HG01872,1,1,3,4,-0.684292796230225,-0.917081803345692
HG01873,0,1,1,1,-0.984333010262233,0.755278596568806
HG01874,0,1,1,4,-0.0775619679360846,-0.936619073620579
HG01878,0,1,3,3,-1.0736685083276,-0.148391995649675
HG01879,0,3,1,3,-0.941985844116494,-1.31261484599076
HG01880,0,1,1,3,0.69854249023448,-0.25103104215181
HG01882,0,1,2,2,0.207512645632121,0.239821766539736
HG01883,1,1,1,1,0.306497510207799,0.482895585277943
HG01885,1,1,1,4,0.336351253263017,-0.0280276533421094
HG01886,0,1,3,3,-0.172794131121302,1.56973066144577
HG01889,0,1,1,3,-1.15146181459592,-0.901575289126971
HG01890,0,1,1,2,1.52265886549568,0.659539793032881
HG01892,0,1,1,3,1.19147400098245,1.26514165219965
HG01893,0,1,3,2,0.213488805440191,-0.453006079905947
HG01894,0,1,3,4,-2.44084047483201,0.634412758281114
HG01896,0,1,1,3,0.288775893999901,-1.69449222982668
HG01912,1,2,1,4,-0.0205703180121749,1.40674238185585
HG01914,1,2,1,3,-0.00736777316208307,1.78264958176311
HG01915,0,1,1,4,0.505889683535196,0.101405907475258
HG01917,0,2,1,4,0.466129893755708,-0.247813732301643
HG01918,1,1,1,1,0.121214812228027,1.96743310123697
HG01920,0,2,2,4,0.924406432508733,-0.405146364699229
HG01921,0,1,1,1,-1.19586983249214,1.07694247836635
HG01923,1,1,2,3,-0.658760127280515,0.129751078851407
HG01924,0,2,3,4,0.369173560090669,-0.287992205493286
HG01926,0,1,3,4,-0.622674459247978,-1.25927414917882
HG01927,0,1,1,4,-0.45023959088058,0.487335681333772
HG01932,0,1,1,3,1.49429787463556,-0.0446701423427974
HG01933,0,1,1,1,0.848507312802091,0.758991804560578
HG01935,0,1,2,3,0.108326985027507,-1.2600224023828
HG01936,0,1,1,1,-0.169732127303972,0.631295314482491
HG01938,0,1,1,2,-0.21635647596365,-0.860794983584544
HG01939,0,1,1,1,0.253894440454486,-3.3129440767205
HG01941,1,2,2,4,2.52415375685858,-1.22555247790546
HG01942,0,2,3,4,0.757108302463724,0.323706752219032
HG01944,0,1,1,2,-0.0588293861860974,0.636433045828879
HG01945,0,1,2,2,1.98207892820488,1.20342524077906
HG01947,0,3,1,3,-1.21854305305179,-0.394998496229827
HG01948,0,3,1,1,-1.28476610743822,0.548585808447282
HG01950,1,1,1,4,0.247021072938216,0.134942795043771
HG01951,1,1,1,2,-0.321120275714449,-1.09801158660673
HG01953,0,3,1,3,0.734334035561961,1.42256780902189
HG01954,0,1,1,2,0.570351577683417,-0.878913215726972
HG01956,0,1,1,1,0.316593481360434,0.0156274048350303
HG01958,1,1,1,1,-0.712989416966775,-0.456093242578133
HG01961,0,1,1,3,0.220798155503278,0.440041531777616
HG01965,0,1,1,3,0.211955055305387,-1.76767914577941
HG01967,0,1,3,2,-0.565766391968828,0.760653284924481
HG01968,0,1,2,1,-0.21632551508573,0.404807390304957
HG01970,0,3,1,2,1.84233829376398,-0.00585329945433502
HG01971,0,3,1,4,0.354881983853108,0.39148564861131
HG01973,1,1,1,1,-1.06429650352793,-0.00751188891818654
HG01974,0,2,1,1,0.287946511906122,-0.678099416032108
HG01976,0,2,1,1,-0.242925205608619,1.8434248708469
HG01977,0,1,1,1,1.22776273910307,0.0768621811831134
HG01979,0,1,1,1,-2.02782514271201,-1.45419836685265
HG01980,0,1,2,1,1.43648892074027,1.98602553644228
HG01982,0,1,1,2,-0.607264156214966,2.03869421003249
HG01985,1,1,1,4,-2.42687882401547,-1.49695454776721
HG01986,1,1,1,3,-1.39027188274972,-1.83995449300164
HG01988,1,1,1,2,0.374013341332584,-0.750865594082103
HG01989,1,2,1,1,1.31187788957173,1.35531175122754
HG01990,1,1,2,4,1.92101476978725,-2.3368845854071
HG01991,0,1,1,4,3.46922077736512,0.576208143291856
HG01992,0,2,1,3,0.713997408394751,0.680003680117287
HG01997,0,1,3,4,0.243316906745377,0.664753622433575
HG02002,0,1,3,3,0.268212722495001,-0.348165047547897
HG02003,0,1,1,1,0.33912711591811,1.47835619001045
HG02006,1,1,1,3,1.17773342104548,-3.08104280822598
HG02008,1,2,2,1,0.0513504011323106,-0.877605314858272
HG02009,0,1,1,2,0.10689150575557,-0.244834571861446
HG02010,0,1,1,1,1.46508811683043,-0.00877511047963126
HG02012,0,1,2,2,0.0965104400185897,-1.05849202105453
HG02013,0,1,2,4,0.31187175342761,0.244780785848271
HG02014,0,1,1,3,-0.898784723383039,-0.233519316689187
HG02016,0,1,2,2,-0.229436056921924,0.223145965049932
HG02017,0,1,2,1,2.74897649251123,0.115874988748935
HG02019,0,1,1,1,-0.783982165848323,-1.19936833628858
HG02020,0,2,1,3,-0.15903868427585,-0.366118961856433
HG02023,0,1,1,2,-0.535185317679183,0.0996771329106417
HG02025,0,1,3,1,-1.00871431856877,0.76093073950776
HG02026,1,1,1,2,-0.43693748498983,-0.722942018560182
HG02028,0,1,1,3,-0.0950373718553811,0.631891928008864
HG02029,0,1,1,2,2.02797697407845,0.425016210990594
HG02031,0,3,1,4,1.45563112595752,-0.247794314137788
HG02032,0,1,1,3,-0.548750026152252,-1.03204060712378
HG02035,1,2,1,1,-1.95790305028662,-0.394417209595543
HG02040,0,1,3,1,0.200832735160127,-0.279306477270078
HG02047,1,1,1,3,-0.0238865476375853,-0.732173788356463
HG02048,0,2,3,3,-0.98713916779512,-2.4654160982198
HG02049,0,1,1,4,-0.591865354020827,0.3323150066423
HG02050,0,1,1,4,-3.2280039143743,0.402654275683055
HG02051,0,1,1,4,-0.42958880708279,-0.0917893951962516
HG02052,0,1,1,4,0.268559630141392,-0.90912900371122
HG02053,0,1,2,1,-0.116917646212098,-2.24586732463448
HG02054,0,3,1,2,-0.297763048268883,0.509501701125885
HG02057,0,1,1,4,0.28886219947934,1.44504630328145
HG02058,0,1,3,2,0.282565847743006,-1.13351894022569
HG02060,0,3,3,2,0.0603170040906695,1.78517641547367
HG02061,0,1,1,3,-1.00924452831893,0.862805824800512
HG02064,0,2,1,1,0.0795084705755313,1.58133698169337
HG02067,1,3,1,2,-0.715064203197854,1.50288457294836
HG02069,0,1,1,2,-0.171088309078822,-0.582488316206964
HG02070,1,1,1,4,1.67464318323342,-0.465989716525232
HG02072,1,1,1,2,-1.16487517228429,0.845165784648264
HG02073,0,1,3,2,1.05676659703751,0.886817698047355
HG02075,1,1,2,1,1.86025029458076,0.660395914403506
HG02076,0,1,1,4,-1.85849342692275,1.11276402438308
HG02078,0,1,3,1,0.0428429869827873,-1.93151290688576
HG02079,0,1,3,3,0.326645348063016,-0.0245406972296355
HG02081,0,3,1,2,-0.528527355633302,-1.77128924670949
HG02082,0,1,1,3,-0.771573022163583,-0.450998424721526
HG02084,1,3,1,3,-0.582892084582144,-0.47715595249154
HG02085,0,1,1,1,-1.40928650934601,-0.0407597993755568
HG02086,1,1,1,4,1.26136080443499,-0.677169562156641
HG02087,1,1,1,4,1.55717191686319,0.522752352850206
HG02088,0,2,1,3,-1.31535080005008,-0.72119754465544
HG02089,0,2,2,2,-2.09144401722561,-1.39119596158242
HG02090,0,1,2,4,-1.60244113489284,0.296083017504078
HG02095,0,3,1,3,-1.05417754508733,1.41456468611094
HG02102,1,3,1,3,0.193697330422588,0.36576073190655
HG02104,1,1,1,1,0.161107741564131,1.49831795323149
HG02105,0,1,1,4,1.45438714249241,-1.38417028033085
HG02107,1,3,2,2,-0.597497067028836,-1.21555028343687
HG02108,0,1,1,1,-0.632339458528851,-0.683688436051386
HG02111,0,1,1,3,-0.509720825265546,-0.61888614118272
HG02113,0,3,3,2,0.950063593798232,0.396873741278824
HG02116,0,1,1,2,0.140474230948385,-0.4138185040709
HG02121,0,1,1,1,-0.855782001802824,1.35365509097702
HG02122,1,1,1,1,2.55792617543561,1.76462033483883
HG02127,0,1,1,3,-0.320739138499309,-0.154070852195247
HG02128,0,1,1,2,1.97510739676733,-1.15172100075798
HG02130,0,3,1,1,2.34337280999018,-1.06555064997695
HG02131,0,1,3,4,1.6656090028422,1.27287481431139
HG02133,0,3,1,3,-0.518885278576567,-0.250685689008874
HG02134,1,1,1,2,-0.255704751136799,0.37502279767109
HG02136,0,1,1,2,1.73730331742927,1.60426425977008
HG02137,0,1,1,2,-0.614150366180096,0.259598203576015
HG02138,0,1,1,4,-0.761832907876193,0.51614583596191
HG02139,1,1,1,3,-0.676613168112947,-0.22908511988584
HG02140,0,1,2,1,-0.229016053249192,0.421295560270739
HG02141,0,1,1,4,0.855660565545979,-0.533657500942272
HG02142,0,1,3,4,-0.295988908094015,-1.02685949034039
HG02143,0,1,1,1,-0.882874476332368,-0.156503753724377
HG02144,0,1,1,3,-1.41684503571857,1.61254979308527
HG02146,0,1,1,3,1.46912182127758,-0.119788638485089
HG02147,0,1,1,2,-0.588275228206495,-0.761890033972912
HG02150,0,1,1,1,0.761138456703583,1.17371777217697
HG02151,0,1,2,4,-0.241353870667495,-0.362632175458142
HG02152,0,1,2,3,-1.29825967695224,-0.609455933475771
HG02153,0,3,1,4,1.68167769001821,-0.264110600621616
HG02154,1,3,1,3,-2.39755571995149,2.15454519111211
HG02155,0,1,1,2,0.89730220416254,-0.203640674112362
HG02156,0,1,1,2,-1.32453671395325,-0.64506141884814
HG02164,0,2,1,3,0.356569437984866,-0.78591805943261
HG02165,0,2,3,4,0.993572769235047,-0.233158648148869
HG02166,0,1,1,3,-0.0550598162131905,-1.67045841840037
HG02178,0,2,1,4,-0.896819013943154,1.60223589850775
HG02179,0,3,3,2,0.313958707618477,-0.983674365847026
HG02180,1,1,1,3,2.32923299219749,0.330312795495925
HG02181,1,1,1,3,-1.16448359257695,-1.35215474613897
HG02182,0,1,3,4,3.12789127706638,0.884549765321859
HG02184,1,2,1,4,0.382900425364021,-0.551142081465087
HG02185,0,1,1,3,0.826407797194023,-0.452492517494773
HG02186,0,1,1,4,0.686114505938288,-0.22711250769991
HG02187,0,1,1,2,-1.31597280670646,-0.650540461885295
HG02188,0,1,1,3,0.333219393531031,0.500671966690273
HG02190,0,1,1,2,0.168339273144312,-0.620782652493074
HG02215,0,3,1,1,-0.680729259118018,-0.293915386092112
HG02219,1,1,1,2,-1.84244590937802,-0.79372103844649
HG02220,0,1,1,3,1.82754365844754,0.135679501878182
HG02221,0,1,1,1,-0.106259167916083,0.410030042514719
HG02223,0,1,1,2,-0.143052226928477,-0.48353666268264
HG02224,1,1,1,4,0.414408137660408,-0.458546372395451
HG02230,0,2,1,2,1.23846983903088,0.47822015641094
HG02231,1,3,3,4,-0.265519906672333,0.639442861171231
HG02232,1,1,1,2,1.45641326486911,0.461092676608848
HG02233,0,2,1,4,-0.115542319360237,-0.185311220760703
HG02235,0,2,1,2,-0.0329127762239911,-2.02610894701104
HG02236,0,3,1,2,-1.55675991035336,0.237139263264498
HG02238,0,1,2,1,0.478388753630356,-1.28500600562155
HG02239,0,1,1,1,1.28056038721189,-0.000883507504274618
HG02250,0,1,1,2,1.20003036502193,-1.26774720664717
HG02252,0,1,1,1,-0.339065272319346,2.38101464308838
HG02253,0,1,1,1,0.918861601930223,-0.816412388393337
HG02255,0,1,1,3,-0.4154656305625,0.704371460609799
HG02256,0,2,1,3,0.482506123967407,-1.44541000511621
HG02259,0,1,1,2,-0.494819130641999,-0.0861668658539756
HG02260,0,1,2,3,-0.192441012885451,-0.491985534733551
HG02262,0,2,3,3,0.0703523238074815,1.07588822742631
HG02265,0,1,1,2,-1.00444956010872,1.0211313106865
HG02266,1,1,1,4,-1.35247982593926,-0.221564026884987
HG02271,0,2,3,4,-0.957987154760136,-0.455845934838787
HG02272,0,2,1,3,-0.894959037091309,-0.693620168874072
HG02274,0,1,2,2,0.065264797124383,-1.21369406950078
HG02275,0,1,1,3,-0.0502526545705219,-0.917953276245516
HG02277,0,1,1,1,-0.357206735585607,0.738710433218071
HG02278,0,1,1,3,-0.0226486095480061,-0.326185422737558
HG02281,0,1,1,1,-0.984330301207138,-0.993751180796266
HG02282,0,1,1,2,-0.792186848442004,0.554706301296536
HG02283,1,1,1,2,0.615648634945369,-0.634639367573053
HG02284,0,1,1,2,0.752225060232539,0.719120291123745
HG02285,0,1,1,2,0.753939750428053,-1.13005983416131
HG02286,1,3,3,1,0.579581663147048,-0.375183427274958
HG02291,0,1,1,4,-0.710738914501199,0.167750893193964
HG02292,1,1,2,4,0.667751342666931,1.01722762427433
HG02298,0,3,1,2,2.08319726895354,0.252534910657291
HG02299,0,2,3,4,-0.497049157363614,-0.0561621839527744
HG02301,0,1,3,3,0.0612943307628017,-0.219882803858786
HG02304,0,1,1,1,-0.389834279436808,0.849735046523623
HG02307,0,1,1,1,-0.345739388412912,-0.916720004453748
HG02308,0,2,1,3,2.76485972262394,0.691101550632647
HG02309,0,1,1,2,-1.34222353203358,-0.44871801319488
HG02312,0,1,1,2,2.35652467542909,0.377291199302056
HG02314,0,1,3,1,-0.761274620432159,-0.776823995789258
HG02315,0,1,2,3,0.783491593501977,-0.45448232907352
HG02317,0,1,3,3,-1.91093436027668,-0.623349882269444
HG02318,0,1,1,4,2.33449769737616,0.340330746859122
HG02322,1,1,1,2,0.242766464543177,1.00790589716873
HG02323,1,2,1,3,-0.625506042050144,1.08795300245258
HG02325,1,2,1,3,-0.852802790683749,-0.877512101152226
HG02330,0,3,1,2,-1.09373598082194,0.0613989031063103
HG02332,1,1,1,1,-2.47171398440359,0.256927623154238
HG02334,0,1,3,2,0.348372867427357,1.04539757307531
HG02337,0,1,1,2,0.368904846085202,1.59336294349703
HG02339,0,3,1,4,0.110187973064236,1.47176692169538
HG02343,0,1,1,1,-0.672868493586146,-1.78305342759336
HG02345,0,1,3,3,0.183948363321047,-0.512743769901296
HG02348,1,3,1,2,1.06382244865665,1.01998749245111
HG02351,0,1,1,3,0.10315995512824,0.438937206255774
HG02353,1,2,1,2,-1.72075753173116,-1.56414716625692
HG02355,0,3,1,3,-0.82300805995206,-0.270409792424333
HG02356,0,1,2,4,1.51845192441255,0.155044375846515
HG02360,0,1,1,2,0.0099150567601268,-0.842128521558302
HG02364,0,1,1,2,-1.18756942995895,0.25879569563974
HG02367,1,2,3,2,-0.494277370667918,-0.969735188585597
HG02371,0,2,1,3,-2.00737537576965,1.0258684808583
HG02373,0,2,3,4,0.273294132172992,-0.323344416293789
HG02374,1,1,1,1,-0.0738046742881049,-0.707283174988244
HG02375,0,3,1,3,0.112834574539023,-1.15271662971415
HG02379,0,1,1,2,1.00115655055362,-0.206738221785722
HG02380,0,1,1,4,2.60734617317299,-0.815254789025499
HG02382,0,2,1,2,0.536920044364054,-1.45454466261038
HG02383,0,2,2,4,-0.362758543616395,0.292729805072969
HG02384,0,2,1,4,-1.59987183977828,1.08335935184804
HG02385,0,2,2,2,0.260852469107639,-0.0245709699071054
HG02386,1,1,1,4,0.909538325151546,-0.715622813978026
HG02389,0,1,1,2,0.678127976747301,-2.016507618878
HG02390,0,2,3,3,-1.3427488389502,1.88909686250228
HG02391,0,1,3,4,2.03345837922048,1.64284149730553
HG02392,1,1,1,3,1.79889037594307,-0.309439466888969
